Instituto Nacional de Estadística y Geografía,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Índice Nacional de Precios al Consumidor, ciudades que lo componen por mayor variación ",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Título," Índice Nacional de Precios al Consumidor. Base segunda quincena Julio 2018. Actualización de Canasta y Ponderadores 2024 (mensual), Resumen, Principales índices, Precios al Consumidor (INPC)"," Índice Nacional de Precios al Consumidor. Base segunda quincena Julio 2018. Actualización de Canasta y Ponderadores 2024 (mensual), Por ciudad, 7. Area Metropolitana de la Cd. de México, Índice de precios al consumidor, por objeto del gasto, Índice general"," Índice Nacional de Precios al Consumidor. Base segunda quincena Julio 2018. Actualización de Canasta y Ponderadores 2024 (mensual), Por ciudad, Acapulco, Gro., Índice de precios al consumidor, por objeto del gasto, Índice general"," Índice Nacional de Precios al Consumidor. Base segunda quincena Julio 2018. Actualización de Canasta y Ponderadores 2024 (mensual), Por ciudad, Aguascalientes, Ags., Índice de precios al consumidor, por objeto del gasto, Índice general"," Índice Nacional de Precios al Consumidor. Base segunda quincena Julio 2018. Actualización de Canasta y Ponderadores 2024 (mensual), Por ciudad, Atlacomulco, Méx., Índice de precios al consumidor, por objeto del gasto, Índice general"," Índice Nacional de Precios al Consumidor. Base segunda quincena Julio 2018. Actualización de Canasta y Ponderadores 2024 (mensual), Por ciudad, Campeche, Camp., Índice de precios al consumidor, por objeto del gasto, Índice general"," Índice Nacional de Precios al Consumidor. Base segunda quincena Julio 2018. Actualización de Canasta y Ponderadores 2024 (mensual), Por ciudad, Cancún, Q. Roo., Índice de precios al consumidor, por objeto del gasto, Índice general"," Índice Nacional de Precios al Consumidor. Base segunda quincena Julio 2018. Actualización de Canasta y Ponderadores 2024 (mensual), Por ciudad, Cd. Acuña, Coah., Índice de precios al consumidor, por objeto del gasto, Índice general"," Índice Nacional de Precios al Consumidor. Base segunda quincena Julio 2018. Actualización de Canasta y Ponderadores 2024 (mensual), Por ciudad, Cd. Jiménez, Chih., Índice de precios al consumidor, por objeto del gasto, Índice general"," Índice Nacional de Precios al Consumidor. Base segunda quincena Julio 2018. Actualización de Canasta y Ponderadores 2024 (mensual), Por ciudad, Cd. Juárez, Chih., Índice de precios al consumidor, por objeto del gasto, Índice general"," Índice Nacional de Precios al Consumidor. Base segunda quincena Julio 2018. Actualización de Canasta y Ponderadores 2024 (mensual), Por ciudad, Chetumal, Q.R., Índice de precios al consumidor, por objeto del gasto, Índice general"," Índice Nacional de Precios al Consumidor. Base segunda quincena Julio 2018. Actualización de Canasta y Ponderadores 2024 (mensual), Por ciudad, Chihuahua, Chih., Índice de precios al consumidor, por objeto del gasto, Índice general"," Índice Nacional de Precios al Consumidor. Base segunda quincena Julio 2018. Actualización de Canasta y Ponderadores 2024 (mensual), Por ciudad, Coatzacoalcos, Ver., Índice de precios al consumidor, por objeto del gasto, Índice general"," Índice Nacional de Precios al Consumidor. Base segunda quincena Julio 2018. Actualización de Canasta y Ponderadores 2024 (mensual), Por ciudad, Colima, Col., Índice de precios al consumidor, por objeto del gasto, Índice general"," Índice Nacional de Precios al Consumidor. Base segunda quincena Julio 2018. Actualización de Canasta y Ponderadores 2024 (mensual), Por ciudad, Córdoba, Ver., Índice de precios al consumidor, por objeto del gasto, Índice general"," Índice Nacional de Precios al Consumidor. Base segunda quincena Julio 2018. Actualización de Canasta y Ponderadores 2024 (mensual), Por ciudad, Cortazar, Gto., Índice de precios al consumidor, por objeto del gasto, Índice general"," Índice Nacional de Precios al Consumidor. Base segunda quincena Julio 2018. Actualización de Canasta y Ponderadores 2024 (mensual), Por ciudad, Cuernavaca, Mor., Índice de precios al consumidor, por objeto del gasto, Índice general"," Índice Nacional de Precios al Consumidor. Base segunda quincena Julio 2018. Actualización de Canasta y Ponderadores 2024 (mensual), Por ciudad, Culiacán, Sin., Índice de precios al consumidor, por objeto del gasto, Índice general"," Índice Nacional de Precios al Consumidor. Base segunda quincena Julio 2018. Actualización de Canasta y Ponderadores 2024 (mensual), Por ciudad, Durango, Dgo., Índice de precios al consumidor, por objeto del gasto, Índice general"," Índice Nacional de Precios al Consumidor. Base segunda quincena Julio 2018. Actualización de Canasta y Ponderadores 2024 (mensual), Por ciudad, Esperanza, Son., Índice de precios al consumidor, por objeto del gasto, Índice general"," Índice Nacional de Precios al Consumidor. Base segunda quincena Julio 2018. Actualización de Canasta y Ponderadores 2024 (mensual), Por ciudad, Fresnillo, Zac., Índice de precios al consumidor, por objeto del gasto, Índice general"," Índice Nacional de Precios al Consumidor. Base segunda quincena Julio 2018. Actualización de Canasta y Ponderadores 2024 (mensual), Por ciudad, Guadalajara, Jal., Índice de precios al consumidor, por objeto del gasto, Índice general"," Índice Nacional de Precios al Consumidor. Base segunda quincena Julio 2018. Actualización de Canasta y Ponderadores 2024 (mensual), Por ciudad, Hermosillo, Son., Índice de precios al consumidor, por objeto del gasto, Índice general"," Índice Nacional de Precios al Consumidor. Base segunda quincena Julio 2018. Actualización de Canasta y Ponderadores 2024 (mensual), Por ciudad, Huatabampo, Son., Índice de precios al consumidor, por objeto del gasto, Índice general"," Índice Nacional de Precios al Consumidor. Base segunda quincena Julio 2018. Actualización de Canasta y Ponderadores 2024 (mensual), Por ciudad, Iguala, Gro., Índice de precios al consumidor, por objeto del gasto, Índice general"," Índice Nacional de Precios al Consumidor. Base segunda quincena Julio 2018. Actualización de Canasta y Ponderadores 2024 (mensual), Por ciudad, Izúcar de Matamoros, Pue., Índice de precios al consumidor, por objeto del gasto, Índice general"," Índice Nacional de Precios al Consumidor. Base segunda quincena Julio 2018. Actualización de Canasta y Ponderadores 2024 (mensual), Por ciudad, Jacona, Mich., Índice de precios al consumidor, por objeto del gasto, Índice general"," Índice Nacional de Precios al Consumidor. Base segunda quincena Julio 2018. Actualización de Canasta y Ponderadores 2024 (mensual), Por ciudad, La Paz, B.C.S., Índice de precios al consumidor, por objeto del gasto, Índice general"," Índice Nacional de Precios al Consumidor. Base segunda quincena Julio 2018. Actualización de Canasta y Ponderadores 2024 (mensual), Por ciudad, León, Gto., Índice de precios al consumidor, por objeto del gasto, Índice general"," Índice Nacional de Precios al Consumidor. Base segunda quincena Julio 2018. Actualización de Canasta y Ponderadores 2024 (mensual), Por ciudad, Matamoros, Tamps., Índice de precios al consumidor, por objeto del gasto, Índice general"," Índice Nacional de Precios al Consumidor. Base segunda quincena Julio 2018. Actualización de Canasta y Ponderadores 2024 (mensual), Por ciudad, Mérida, Yuc., Índice de precios al consumidor, por objeto del gasto, Índice general"," Índice Nacional de Precios al Consumidor. Base segunda quincena Julio 2018. Actualización de Canasta y Ponderadores 2024 (mensual), Por ciudad, Mexicali, B.C., Índice de precios al consumidor, por objeto del gasto, Índice general"," Índice Nacional de Precios al Consumidor. Base segunda quincena Julio 2018. Actualización de Canasta y Ponderadores 2024 (mensual), Por ciudad, Monclova, Coah., Índice de precios al consumidor, por objeto del gasto, Índice general"," Índice Nacional de Precios al Consumidor. Base segunda quincena Julio 2018. Actualización de Canasta y Ponderadores 2024 (mensual), Por ciudad, Monterrey, N.L., Índice de precios al consumidor, por objeto del gasto, Índice general"," Índice Nacional de Precios al Consumidor. Base segunda quincena Julio 2018. Actualización de Canasta y Ponderadores 2024 (mensual), Por ciudad, Morelia, Mich., Índice de precios al consumidor, por objeto del gasto, Índice general"," Índice Nacional de Precios al Consumidor. Base segunda quincena Julio 2018. Actualización de Canasta y Ponderadores 2024 (mensual), Por ciudad, Oaxaca, Oax., Índice de precios al consumidor, por objeto del gasto, Índice general"," Índice Nacional de Precios al Consumidor. Base segunda quincena Julio 2018. Actualización de Canasta y Ponderadores 2024 (mensual), Por ciudad, Pachuca, Hgo., Índice de precios al consumidor, por objeto del gasto, Índice general"," Índice Nacional de Precios al Consumidor. Base segunda quincena Julio 2018. Actualización de Canasta y Ponderadores 2024 (mensual), Por ciudad, Puebla, Pue., Índice de precios al consumidor, por objeto del gasto, Índice general"," Índice Nacional de Precios al Consumidor. Base segunda quincena Julio 2018. Actualización de Canasta y Ponderadores 2024 (mensual), Por ciudad, Querétaro, Qro., Índice de precios al consumidor, por objeto del gasto, Índice general"," Índice Nacional de Precios al Consumidor. Base segunda quincena Julio 2018. Actualización de Canasta y Ponderadores 2024 (mensual), Por ciudad, Saltillo, Coah., Índice de precios al consumidor, por objeto del gasto, Índice general"," Índice Nacional de Precios al Consumidor. Base segunda quincena Julio 2018. Actualización de Canasta y Ponderadores 2024 (mensual), Por ciudad, San Andrés Tuxtla, Ver., Índice de precios al consumidor, por objeto del gasto, Índice general"," Índice Nacional de Precios al Consumidor. Base segunda quincena Julio 2018. Actualización de Canasta y Ponderadores 2024 (mensual), Por ciudad, San Luis Potosí, S.L.P., Índice de precios al consumidor, por objeto del gasto, Índice general"," Índice Nacional de Precios al Consumidor. Base segunda quincena Julio 2018. Actualización de Canasta y Ponderadores 2024 (mensual), Por ciudad, Tampico, Tamps., Índice de precios al consumidor, por objeto del gasto, Índice general"," Índice Nacional de Precios al Consumidor. Base segunda quincena Julio 2018. Actualización de Canasta y Ponderadores 2024 (mensual), Por ciudad, Tapachula, Chis., Índice de precios al consumidor, por objeto del gasto, Índice general"," Índice Nacional de Precios al Consumidor. Base segunda quincena Julio 2018. Actualización de Canasta y Ponderadores 2024 (mensual), Por ciudad, Tehuantepec, Oax., Índice de precios al consumidor, por objeto del gasto, Índice general"," Índice Nacional de Precios al Consumidor. Base segunda quincena Julio 2018. Actualización de Canasta y Ponderadores 2024 (mensual), Por ciudad, Tepatitlán, Jal., Índice de precios al consumidor, por objeto del gasto, Índice general"," Índice Nacional de Precios al Consumidor. Base segunda quincena Julio 2018. Actualización de Canasta y Ponderadores 2024 (mensual), Por ciudad, Tepic, Nay., Índice de precios al consumidor, por objeto del gasto, Índice general"," Índice Nacional de Precios al Consumidor. Base segunda quincena Julio 2018. Actualización de Canasta y Ponderadores 2024 (mensual), Por ciudad, Tijuana, B.C., Índice de precios al consumidor, por objeto del gasto, Índice general"," Índice Nacional de Precios al Consumidor. Base segunda quincena Julio 2018. Actualización de Canasta y Ponderadores 2024 (mensual), Por ciudad, Tlaxcala, Tlax., Índice de precios al consumidor, por objeto del gasto, Índice general"," Índice Nacional de Precios al Consumidor. Base segunda quincena Julio 2018. Actualización de Canasta y Ponderadores 2024 (mensual), Por ciudad, Toluca, Edo. de Méx., Índice de precios al consumidor, por objeto del gasto, Índice general"," Índice Nacional de Precios al Consumidor. Base segunda quincena Julio 2018. Actualización de Canasta y Ponderadores 2024 (mensual), Por ciudad, Torreón, Coah., Índice de precios al consumidor, por objeto del gasto, Índice general"," Índice Nacional de Precios al Consumidor. Base segunda quincena Julio 2018. Actualización de Canasta y Ponderadores 2024 (mensual), Por ciudad, Tulancingo, Hgo., Índice de precios al consumidor, por objeto del gasto, Índice general"," Índice Nacional de Precios al Consumidor. Base segunda quincena Julio 2018. Actualización de Canasta y Ponderadores 2024 (mensual), Por ciudad, Tuxtla Gutiérrez, Chis., Índice de precios al consumidor, por objeto del gasto, Índice general"," Índice Nacional de Precios al Consumidor. Base segunda quincena Julio 2018. Actualización de Canasta y Ponderadores 2024 (mensual), Por ciudad, Veracruz,Ver., Índice de precios al consumidor, por objeto del gasto, Índice general"," Índice Nacional de Precios al Consumidor. Base segunda quincena Julio 2018. Actualización de Canasta y Ponderadores 2024 (mensual), Por ciudad, Villahermosa, Tab., Índice de precios al consumidor, por objeto del gasto, Índice general"," Índice Nacional de Precios al Consumidor. Base segunda quincena Julio 2018. Actualización de Canasta y Ponderadores 2024 (mensual), Por ciudad, Zacatecas, Zac., Índice de precios al consumidor, por objeto del gasto, Índice general"
abr-14,84.80677925,83.66889068,85.20235445,84.50475951,N/E,83.82791624,N/E,84.70125427,86.27459972,88.66445583,86.91065831,85.41075093,N/E,85.68012812,85.0777287,83.04504059,85.30200778,92.24816958,83.34786716,N/E,84.8598006,84.64102155,89.12107881,94.29676417,82.86934652,N/E,83.30553836,89.32834223,84.09114418,88.05779522,84.68314647,92.57911315,84.20224788,86.10586011,85.28770328,84.41308966,N/E,84.16657984,82.53224001,N/E,85.63846323,84.88044062,85.8829428,85.01049147,86.54252152,80.96382886,84.87853359,82.0012825,84.68675261,83.51198122,83.95922213,82.43897193,N/E,85.29846764,85.98522111,N/E
may-14,84.53557906,83.87051837,85.46539998,84.60215643,N/E,84.08106768,N/E,84.76747578,85.79387825,87.00236422,87.6677116,84.95490788,N/E,85.32673669,85.37791715,83.13887515,85.54428658,84.92568136,83.38783519,N/E,85.07138032,84.93178764,86.11722137,85.91332838,83.17794834,N/E,83.4723082,86.52084606,84.57213364,86.02916402,84.82215708,84.63107731,84.35113921,86.22537456,85.57823643,84.84398777,N/E,84.41216307,82.57658365,N/E,86.27385565,85.03418115,86.02787375,85.02379053,86.84798664,81.0705995,84.97492957,81.85262912,84.95701687,83.66405339,84.03198505,82.78954726,N/E,85.68803842,86.5289439,N/E
jun-14,84.68207224,83.9020456,85.81384001,84.64324575,N/E,84.58218909,N/E,84.49234117,85.96736597,87.43474605,88.19278997,85.20024534,N/E,85.70118123,85.45091584,83.44729262,85.59549377,85.36889963,83.48157837,N/E,85.11518103,85.21648029,86.34436368,86.31189624,82.77828368,N/E,83.59246987,86.64298007,84.34974066,85.88498938,85.02236258,84.91260425,84.65884796,86.45034292,85.57295401,84.95246561,N/E,84.62276929,82.73796543,N/E,86.63325423,85.16403964,86.29658355,85.49812336,86.7443605,81.45772916,84.87703907,82.37145855,85.04216863,83.94014558,84.32763229,83.14514105,N/E,85.6811771,86.84617907,N/E
jul-14,84.91495883,84.17845883,86.08298515,84.84869237,N/E,84.82275698,N/E,84.68469889,86.27001414,87.65530045,88.21394984,85.33351506,N/E,86.10795732,85.58871947,83.7186127,85.61918665,85.56071601,83.98154204,N/E,84.9288424,85.41234883,86.39537108,86.41407147,83.15698943,N/E,83.85682555,86.87693808,84.48273314,86.05893922,85.24523284,85.24880453,84.920744,86.81357309,85.81745463,85.30953852,N/E,84.86760832,82.85645745,N/E,86.68253884,85.37748522,86.63188324,85.73824512,86.8100935,81.71604522,85.18117215,82.41663752,85.24727329,84.38085958,84.45401,83.32723949,N/E,85.90760082,86.62502955,N/E
ago-14,85.21996514,84.65356698,86.24767452,85.29382671,N/E,85.17509641,N/E,84.92356934,86.17371699,87.4744141,88.29780564,85.27520956,N/E,86.36585788,85.96190661,83.9637464,85.89356547,85.83170766,84.06002471,N/E,85.11146911,85.64921311,86.64403213,86.74846315,83.94981426,N/E,84.29086407,87.11565457,84.5965156,85.89830987,85.56329516,85.12966559,85.21318185,86.82138449,86.06195525,85.72160366,N/E,85.43244973,83.32897166,N/E,87.2580315,85.86706669,86.71335793,86.80512457,87.22691805,81.20974575,85.28354618,82.58350822,85.68339837,84.59641818,84.65698026,83.84127326,N/E,86.40847755,87.1359612,N/E
sep-14,85.59633992,85.16240194,86.35136784,85.51905708,N/E,85.53039668,N/E,85.06783763,86.46337269,87.45219999,88.39028213,85.65078788,N/E,86.79519087,86.23676899,84.48165498,86.18323003,86.40797303,84.29038587,N/E,85.65786446,86.19278627,86.8329189,87.08876579,84.39501033,N/E,84.77151076,87.31471715,85.04277925,85.70712176,85.80051978,85.10110489,85.58808259,87.35959006,86.21891861,85.97622527,N/E,85.8953369,83.54705515,N/E,87.53250889,86.22977491,87.09722908,87.34151964,87.76824864,81.26829739,85.55554725,82.70228518,85.88554123,85.08585434,84.93271344,84.00759938,N/E,86.65396051,87.57597249,N/E
oct-14,86.06962558,85.26064961,86.88660831,85.61341034,N/E,86.53856118,N/E,91.14050786,87.01822767,87.5275693,89.98119122,86.18613843,N/E,86.70421137,86.34924655,84.6620501,86.15800858,86.52061414,84.72494731,N/E,85.84643024,86.288443,87.05288829,87.40795785,85.08159519,N/E,84.94192186,87.92300799,85.16542787,86.06990903,87.37043305,84.97706984,87.50229064,88.50083582,86.3932385,86.11106926,N/E,86.0367333,83.74114945,N/E,87.86764427,86.39769538,88.40395779,87.42426929,88.78595015,81.69882415,86.04350523,82.64253235,85.83815243,85.27188437,86.02262544,84.32878087,N/E,88.198521,88.78543158,N/E
nov-14,86.76377787,85.60451646,87.12296807,85.92310209,N/E,86.73101549,N/E,90.96155211,87.77026252,88.89849737,89.91222571,86.90019158,N/E,87.27490094,86.75148418,84.86499462,86.60588042,94.2528548,85.00981033,N/E,86.18644257,86.45925858,90.21295588,96.27018172,85.45668734,N/E,85.1807887,91.25710796,85.28585994,87.86895779,87.33945786,93.02792421,87.85810274,88.75783093,86.65886881,86.17736128,N/E,86.44008514,84.08208662,N/E,88.17169243,86.72010269,88.44391173,87.54913261,88.71248386,81.87516791,86.50306748,82.44287047,86.25428535,85.52656834,86.48294667,84.48005162,N/E,88.31821301,88.93566074,N/E
dic-14,87.18898371,86.18007185,87.80764891,86.3606273,N/E,86.98342672,N/E,90.57683666,87.98043487,89.02384844,90.07053292,87.22957982,N/E,87.67490996,87.25577099,85.18432308,87.12559519,94.62669268,85.22273091,N/E,86.47448794,86.93298715,90.54769192,96.3233804,86.01318243,N/E,85.80198813,91.50613446,85.75428901,87.60960015,87.53890786,92.82555122,88.1978804,89.07263041,87.07768932,86.69941091,N/E,87.07860152,84.77123043,N/E,88.60539704,87.10967819,88.65386574,88.0655791,89.55077294,82.19754634,86.87295906,82.52739886,87.11246696,86.09056414,86.8352724,85.06147614,N/E,89.06076084,89.25975918,N/E
ene-15,87.11010277,86.1588093,87.658971,86.61172872,N/E,87.09149722,N/E,89.73645415,88.39925102,88.15194453,90.23981191,87.24699575,N/E,87.60047219,87.37048321,85.25851785,87.18903096,94.35570103,85.37606279,N/E,86.30076985,86.93070961,90.73578169,96.36813484,86.07316826,N/E,85.52598041,91.19683403,85.70330856,86.40527178,87.5751715,91.80389405,88.40327408,89.00467122,87.06636984,86.69865759,N/E,86.89478619,84.54733139,N/E,88.64330829,87.16863693,88.7854787,88.02568195,89.8283982,82.29673971,86.85502492,81.93642882,86.9147668,86.31498132,86.91799236,85.53392838,N/E,88.88922772,89.38253529,N/E
feb-15,87.27537713,86.30104846,87.70471805,86.72053934,N/E,87.21659252,N/E,89.54567313,88.60101647,88.30744331,90.31818182,87.52110735,N/E,87.84859809,87.44944096,85.35017021,87.22265956,94.61036788,85.47198605,N/E,86.17530679,87.36116489,91.14782581,96.31746943,86.70338089,N/E,85.64104431,91.23569486,86.12814564,86.53926016,87.66054214,91.7696212,88.36204264,89.29681764,87.25729163,86.77323611,N/E,87.07860152,84.882453,N/E,88.63496781,87.25371664,88.87008704,87.48263735,89.67141233,82.4124653,86.92900324,82.60974117,86.81998919,86.45302742,87.096453,85.50310069,N/E,89.06838454,89.58767053,N/E
mar-15,87.63071699,86.53713615,88.16142609,86.89326668,N/E,87.3231826,N/E,90.41443629,88.75004777,88.95482602,90.52821317,87.74372837,N/E,87.98018,87.5678776,85.6047601,87.29144534,94.91400913,86.30768113,N/E,86.21242604,87.4613767,91.23947972,96.15027359,87.45645607,N/E,86.190875,91.40144816,86.31655165,87.50146917,87.87887945,94.7970558,88.65371694,89.52334828,87.52594046,87.0888765,N/E,87.3360918,85.29753856,N/E,88.51516829,87.24177563,88.94686127,87.94736531,89.83845149,82.89878833,87.27722439,84.49122654,87.26499967,86.544566,87.16462037,85.73610066,N/E,89.34893649,89.84008602,N/E
abr-15,87.40384038,86.6111885,88.09890512,86.95033518,N/E,86.50821262,N/E,84.61611232,88.64228668,89.12777875,89.44905956,87.65437708,N/E,87.99371414,87.78314922,85.8528034,87.39233115,94.90666297,86.72625536,N/E,86.35644873,87.4575808,91.25701352,96.68732689,86.94621511,N/E,86.33069949,91.40462047,86.75690453,87.5547511,86.84989876,94.08222219,87.29460632,88.63597307,87.49424593,87.22146053,N/E,87.55413994,84.9827714,N/E,88.79116213,87.4828348,88.01146913,88.04636936,89.41080032,83.41886465,87.1606525,84.26606039,87.37606717,86.59697923,86.71578802,85.88378679,N/E,88.41503393,88.9623512,N/E
may-15,86.96736583,86.64051617,87.77638842,86.92979052,N/E,86.67475962,N/E,85.03709193,88.16920784,87.58786475,89.60893417,87.22503654,N/E,87.66438341,87.76527199,85.99319154,87.34876682,87.39970452,86.70881477,N/E,86.25696914,87.38621784,88.06028437,87.75163818,87.00041918,N/E,85.96875797,88.40202711,86.81010152,85.80976783,86.82421202,86.8547321,87.56795553,88.58754238,87.4648153,87.15366188,N/E,87.3539524,84.95369361,N/E,88.77296473,87.28431548,88.05847376,88.50370896,89.23448121,83.71162284,87.0679928,84.47592398,86.9740028,86.70180567,86.43775706,85.75402373,N/E,88.3433712,89.03784707,N/E
jun-15,87.11310776,86.78055576,87.83890939,86.90696312,N/E,86.73693716,N/E,85.56528731,87.93075777,87.82825318,89.71708464,87.30000076,N/E,87.94408896,87.6930182,86.15467427,87.61168135,87.58988842,86.56856333,N/E,86.34160103,87.65193098,88.23562229,88.09278525,86.99969646,N/E,86.10202818,88.63757128,86.9305336,86.33710225,87.0055302,87.19093238,87.55497526,88.61878798,87.47160699,87.20112094,N/E,87.54669802,84.90716913,N/E,88.77372296,87.28655442,88.04515578,88.50297012,89.11384182,84.22618843,87.48496148,84.70109012,87.39828067,86.86642749,86.51358369,85.92680217,N/E,88.30525273,89.04928584,N/E
jul-15,87.24081976,86.85387492,87.93192839,87.0363184,N/E,86.75618259,N/E,85.76079844,88.07367496,87.88616854,89.86285266,87.49914813,N/E,88.10875433,87.61480532,86.14449067,87.48633838,87.68702097,86.81854516,N/E,86.53536351,87.86753821,88.28344172,88.25575897,86.72506252,N/E,86.51858865,89.22206978,87.04136066,86.4977316,87.24275483,87.44797872,87.55421172,88.70002656,87.75836698,87.44745604,N/E,87.48790689,85.29753856,N/E,89.03606876,87.64329214,88.03967191,88.18674823,89.16101492,84.86267919,87.84439147,84.87306168,87.75443715,86.99192393,86.62694066,85.88306986,N/E,88.48136007,89.25518367,N/E
ago-15,87.42487529,87.03057409,88.12101619,87.10632243,N/E,87.14405205,N/E,85.98232516,88.11953074,88.13766403,90.23667712,87.608187,N/E,88.15386813,87.79134295,86.33579679,87.7102743,87.88210231,87.127389,N/E,86.90581362,87.95028887,88.54086968,88.01256502,87.1637541,N/E,86.62782653,89.06345417,87.12558923,86.50948497,87.22386752,87.46103504,87.70310305,88.94842913,88.00211297,87.55292062,N/E,87.725304,86.22148558,N/E,89.14828603,87.8559914,88.08040925,88.96991459,89.30408086,84.58438669,87.9788975,85.06689402,87.77516975,87.12037324,86.61391993,86.20711905,N/E,88.69101166,89.40312507,N/E
sep-15,87.75241902,87.40156903,88.36805026,87.23796045,N/E,87.56227007,N/E,86.05248843,88.76533303,88.25111467,90.37147335,87.78688959,N/E,88.5215456,88.06695022,86.71113503,88.01751744,88.19308971,87.42533246,N/E,87.3267459,88.52422924,88.87959067,88.20678241,87.46079239,N/E,86.9460729,89.38465077,87.5408213,85.93278641,87.43389441,87.8045795,88.07494961,89.19136371,88.16737728,87.82411523,N/E,88.01107357,86.59368139,N/E,89.21955917,87.99779091,88.48621589,89.37110264,89.76653185,85.09826343,88.09995292,85.78611403,88.11651722,87.40901507,86.77553021,86.79356203,N/E,88.93801936,89.67765551,N/E
oct-15,88.2039185,87.5518733,88.6806551,87.42590606,N/E,88.76436931,N/E,91.80824142,88.95716306,87.80286562,91.74059561,87.94363296,N/E,88.66741355,88.25168158,86.98245512,88.18489617,88.37592745,87.54523654,N/E,87.43810365,88.87345222,89.03500383,88.59015065,88.26301259,N/E,86.9599097,89.62019494,87.53638822,86.09263221,88.78622586,86.95347053,89.64708937,90.35213798,88.28434517,88.14050894,N/E,88.34893655,86.47809715,N/E,89.50540993,88.20750493,89.986447,89.47084552,90.68370054,85.61282901,88.371954,85.67826746,88.15428017,87.45921365,87.98339474,87.16851274,N/E,90.45208508,90.97862476,N/E
nov-15,88.68546788,87.70144439,88.80950929,87.43655885,N/E,88.57117479,N/E,91.31552185,88.96404142,89.15475303,92.03056426,88.33738443,N/E,88.98020256,88.49004462,86.94753993,88.25597481,95.81105679,87.56049706,N/E,87.36015323,88.7618527,92.08747768,97.51148416,88.36419352,N/E,86.67370644,92.45148345,87.42186692,88.23017795,88.68725635,94.73259021,89.63716328,90.3505757,88.30773875,88.4832688,N/E,88.47023978,86.73470871,N/E,89.53270603,88.23885008,89.83368195,89.4132163,90.42927516,85.6803356,88.34878907,85.40063542,88.33717133,87.49981545,87.99335177,86.79499588,N/E,90.50926279,90.88863978,N/E
dic-15,89.04681772,88.19561551,89.35008692,87.84516934,N/E,88.94572048,N/E,90.99387451,89.31178112,89.33484601,92.16065831,88.44490887,N/E,89.4884847,88.94591394,86.95917833,88.77339672,95.89757822,87.57285081,N/E,87.57470249,89.16194077,92.34171767,97.24886847,88.88816617,N/E,87.14779886,92.91543409,87.63465488,88.06641436,89.08993382,94.8378568,89.80972451,90.58960459,88.58317926,88.93375318,N/E,89.24866418,87.3976825,N/E,90.00962946,88.53439011,89.97077879,89.84765198,91.19564461,85.62040628,88.73213125,85.83639384,88.94804262,87.82832086,88.28670124,87.12908198,N/E,90.82259663,90.98167509,N/E
ene-16,89.38638139,88.46103087,90.05077922,88.2005159,N/E,89.39872832,N/E,91.59459822,89.70384806,90.41699062,92.50548589,88.7576384,N/E,89.50277074,89.15075718,87.67130263,88.74817527,96.00613812,88.03211976,N/E,88.15673232,89.73132606,92.34889059,97.34935486,89.1902635,N/E,87.93358337,93.13115131,87.85039824,89.2119759,89.03478287,95.60328366,90.06322155,90.7786405,88.72354073,89.39629066,N/E,89.40792118,87.3831436,N/E,90.76330495,88.99262643,90.2629909,90.21928658,91.95660075,85.43235219,88.96676954,86.74143057,89.33233619,88.08005197,88.61145365,87.36136502,N/E,91.06121827,91.39423334,N/E
feb-16,89.77778112,88.87821688,90.29552594,88.53912236,N/E,89.46978837,N/E,92.01794288,90.12342848,90.78590356,92.6645768,89.22256802,N/E,89.89977218,89.52319943,88.04445867,89.16700423,96.45915127,88.57132476,N/E,89.06021485,89.99324329,92.83585182,97.59845977,89.31529422,N/E,88.41568656,93.68313361,88.44664785,89.40786535,89.29844973,95.28748388,90.54043736,91.29184958,89.30988945,89.72473747,N/E,89.87006415,87.81785668,N/E,90.87248933,89.40384501,90.80511097,90.09959512,92.30614565,86.18250201,89.42932082,87.06569896,89.55299031,88.52519526,89.25023552,88.21880489,N/E,91.41419532,91.50785843,N/E
mar-16,89.9100006,89.0769118,90.38778249,88.46227011,N/E,89.56527532,N/E,91.91861061,90.19221216,90.9136347,92.61363636,89.53454033,N/E,90.22158395,89.54629085,88.30123076,89.61793322,96.61423686,88.61419955,N/E,88.79221387,90.3105807,92.98728003,97.63476998,89.556683,N/E,88.4120453,93.6728236,88.71854358,89.3475314,89.35813363,94.96025982,90.80538758,91.39964692,89.50307512,89.77370316,N/E,89.77555182,88.0366671,N/E,91.28572187,89.28443489,90.86465017,90.22445843,92.13755984,86.59718539,89.6759152,86.8427189,89.59519596,88.72894243,89.38427249,88.35502025,N/E,91.50491728,91.68782839,N/E
